Repository,ReleaseId,TagName,ReleaseName,PublishedAt,PublishedAtKST,IsPreRelease,IsDraft,AuthorLogin,AuthorId,BodySnippet,AssetsCount,TotalDownloadCount,ReleaseUrl,Weekday,HourOfDay,IsWeekend,MajorVersion,MinorVersion,PatchVersion,ReleaseType
seed-design,203482056,@seed-design/vite-plugin@0.0.3,@seed-design/vite-plugin@0.0.3,2025-03-04T03:38:46Z,2025-03-04T21:38:46+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   89c48af: change plugin named export to seedDesignPlugin
-   b180822: Inject d",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.3,Tuesday,12,FALSE,0,0,3,ScopedPackage
seed-design,203482000,@seed-design/stackflow@0.0.3,@seed-design/stackflow@0.0.3,2025-03-04T03:38:37Z,2025-03-04T21:38:37+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [a33af94]
-   Updated dependencies [b180822]
    -   @se",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.3,Tuesday,12,FALSE,0,0,3,ScopedPackage
seed-design,203482015,@seed-design/rsbuild-plugin@0.0.3,@seed-design/rsbuild-plugin@0.0.3,2025-03-04T03:38:40Z,2025-03-04T21:38:40+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   23156f2: Implement rsbuild plugin
-   Updated dependencies [a33af94]
-   Upda",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.3,Tuesday,12,FALSE,0,0,3,ScopedPackage
seed-design,203482029,@seed-design/react@0.0.3,@seed-design/react@0.0.3,2025-03-04T03:38:43Z,2025-03-04T21:38:43+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [a33af94]
-   Updated dependencies [b180822]
    -   @se",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.3,Tuesday,12,FALSE,0,0,3,ScopedPackage
seed-design,203481985,@seed-design/migration-index@0.0.2,@seed-design/migration-index@0.0.2,2025-03-04T03:38:34Z,2025-03-04T21:38:34+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   9f55b8f: add iconography index
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.2,Tuesday,12,FALSE,0,0,2,ScopedPackage
seed-design,203481954,@seed-design/css@0.0.3,@seed-design/css@0.0.3,2025-03-04T03:38:28Z,2025-03-04T21:38:28+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   a33af94: Fixes an issue where the theming script was injecting the wrong colo",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.3,Tuesday,12,FALSE,0,0,3,ScopedPackage
seed-design,203481973,@seed-design/codemod@0.0.13,@seed-design/codemod@0.0.13,2025-03-04T03:38:31Z,2025-03-04T21:38:31+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [9f55b8f]
    -   @seed-design/migration-index@0.0.2
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.13,Tuesday,12,FALSE,0,0,13,ScopedPackage
seed-design,202246011,@seed-design/webpack-plugin@0.0.2,@seed-design/webpack-plugin@0.0.2,2025-02-25T09:37:25Z,2025-02-26T03:37:25+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [d04e344]
    -   @seed-design/css@0.0.2
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.2,Tuesday,18,FALSE,0,0,2,ScopedPackage
seed-design,202246018,@seed-design/vite-plugin@0.0.2,@seed-design/vite-plugin@0.0.2,2025-02-25T09:37:28Z,2025-02-26T03:37:28+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [d04e344]
    -   @seed-design/css@0.0.2
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.2,Tuesday,18,FALSE,0,0,2,ScopedPackage
seed-design,202246000,@seed-design/stylesheet@1.1.1,@seed-design/stylesheet@1.1.1,2025-02-25T09:37:22Z,2025-02-26T03:37:22+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   1b49be1: V3 compat을 강제로 적용하지 않고, 선택적으로 적용할 수 있도록 변경합니다.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.1.1,Tuesday,18,FALSE,1,1,1,ScopedPackage
seed-design,202245978,@seed-design/stackflow@0.0.2,@seed-design/stackflow@0.0.2,2025-02-25T09:37:16Z,2025-02-26T03:37:16+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [d04e344]
    -   @seed-design/css@0.0.2
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.2,Tuesday,18,FALSE,0,0,2,ScopedPackage
seed-design,202245991,@seed-design/react@0.0.2,@seed-design/react@0.0.2,2025-02-25T09:37:19Z,2025-02-26T03:37:19+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [d04e344]
    -   @seed-design/css@0.0.2
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.2,Tuesday,18,FALSE,0,0,2,ScopedPackage
seed-design,202245970,@seed-design/css@0.0.2,@seed-design/css@0.0.2,2025-02-25T09:37:13Z,2025-02-26T03:37:13+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   d04e344: theming script의 color mode data attribute 수정
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.2,Tuesday,18,FALSE,0,0,2,ScopedPackage
seed-design,202140897,@seed-design/webpack-plugin@0.0.1,@seed-design/webpack-plugin@0.0.1,2025-02-24T21:17:12Z,2025-02-25T15:17:12+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140876,@seed-design/vite-plugin@0.0.1,@seed-design/vite-plugin@0.0.1,2025-02-24T21:17:07Z,2025-02-25T15:17:07+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140906,@seed-design/stylesheet@1.1.0,@seed-design/stylesheet@1.1.0,2025-02-24T21:17:15Z,2025-02-25T15:17:15+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   93cfc30: feat: change theming data attribute names

    -   Seed Design V3의 t",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.1.0,Tuesday,6,FALSE,1,1,0,ScopedPackage
seed-design,202140885,@seed-design/stackflow@0.0.1,@seed-design/stackflow@0.0.1,2025-02-24T21:17:09Z,2025-02-25T15:17:09+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140690,@seed-design/react@0.0.1,@seed-design/react@0.0.1,2025-02-24T21:16:15Z,2025-02-25T15:16:15+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140827,@seed-design/react-toggle@0.0.1,@seed-design/react-toggle@0.0.1,2025-02-24T21:16:54Z,2025-02-25T15:16:54+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140849,@seed-design/react-theming@2.1.5,@seed-design/react-theming@2.1.5,2025-02-24T21:17:00Z,2025-02-25T15:17:00+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   93cfc30: fix: inconsistent platform data attribute name

    -   `seedScaleLe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.5,Tuesday,6,FALSE,2,1,5,ScopedPackage
seed-design,202140836,@seed-design/react-text-field@0.0.1,@seed-design/react-text-field@0.0.1,2025-02-24T21:16:57Z,2025-02-25T15:16:57+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140806,@seed-design/react-tabs@0.0.1,@seed-design/react-tabs@0.0.1,2025-02-24T21:16:48Z,2025-02-25T15:16:48+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140815,@seed-design/react-switch@0.0.1,@seed-design/react-switch@0.0.1,2025-02-24T21:16:51Z,2025-02-25T15:16:51+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140795,@seed-design/react-snackbar@0.0.1,@seed-design/react-snackbar@0.0.1,2025-02-24T21:16:45Z,2025-02-25T15:16:45+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140773,@seed-design/react-segmented-control@0.0.1,@seed-design/react-segmented-control@0.0.1,2025-02-24T21:16:39Z,2025-02-25T15:16:39+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140760,@seed-design/react-radio-group@0.0.1,@seed-design/react-radio-group@0.0.1,2025-02-24T21:16:36Z,2025-02-25T15:16:36+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140782,@seed-design/react-pull-to-refresh@0.0.1,@seed-design/react-pull-to-refresh@0.0.1,2025-02-24T21:16:42Z,2025-02-25T15:16:42+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140747,@seed-design/react-progress@0.0.1,@seed-design/react-progress@0.0.1,2025-02-24T21:16:33Z,2025-02-25T15:16:33+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140734,@seed-design/react-primitive@0.0.1,@seed-design/react-primitive@0.0.1,2025-02-24T21:16:30Z,2025-02-25T15:16:30+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-primitive%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140728,@seed-design/react-popover@0.0.1,@seed-design/react-popover@0.0.1,2025-02-24T21:16:27Z,2025-02-25T15:16:27+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140719,@seed-design/react-dialog@0.0.1,@seed-design/react-dialog@0.0.1,2025-02-24T21:16:24Z,2025-02-25T15:16:24+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140713,@seed-design/react-checkbox@0.0.1,@seed-design/react-checkbox@0.0.1,2025-02-24T21:16:21Z,2025-02-25T15:16:21+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140701,@seed-design/react-avatar@0.0.1,@seed-design/react-avatar@0.0.1,2025-02-24T21:16:18Z,2025-02-25T15:16:18+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
-   Updated depe",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140674,@seed-design/migration-index@0.0.1,@seed-design/migration-index@0.0.1,2025-02-24T21:16:09Z,2025-02-25T15:16:09+09:00,FALSE,FALSE,github-actions[bot],41898282,"
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140864,@seed-design/dom-utils@0.0.1,@seed-design/dom-utils@0.0.1,2025-02-24T21:17:03Z,2025-02-25T15:17:03+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/dom-utils%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140684,@seed-design/css@0.0.1,@seed-design/css@0.0.1,2025-02-24T21:16:12Z,2025-02-25T15:16:12+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,202140659,@seed-design/codemod@0.0.12,@seed-design/codemod@0.0.12,2025-02-24T21:16:06Z,2025-02-25T15:16:06+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   @seed-design/migration-index@0.0.1
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12,Tuesday,6,FALSE,0,0,12,ScopedPackage
seed-design,202140650,@seed-design/cli@0.0.1,@seed-design/cli@0.0.1,2025-02-24T21:16:04Z,2025-02-25T15:16:04+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   b64023c: Initial release of the next version of Seed Design.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/cli%400.0.1,Tuesday,6,FALSE,0,0,1,ScopedPackage
seed-design,201347618,@seed-design/stackflow@0.0.1-rc.1,@seed-design/stackflow@0.0.1-rc.1,2025-02-20T06:47:23Z,2025-02-21T00:47:23+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [14c9983]
    -   @seed-design/css@0.0.1-rc.1
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.1-rc.1,Thursday,15,FALSE,,,,Other
seed-design,201347627,@seed-design/react@0.0.1-rc.2,@seed-design/react@0.0.1-rc.2,2025-02-20T06:47:26Z,2025-02-21T00:47:26+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Updated dependencies [14c9983]
    -   @seed-design/css@0.0.1-rc.1
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.2,Thursday,15,FALSE,,,,Other
seed-design,201324482,@seed-design/migration-index@0.0.1-rc.0,@seed-design/migration-index@0.0.1-rc.0,2025-02-20T02:58:02Z,2025-02-20T20:58:02+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   f83bbf8: migration index, codemod (vars, tailwind)
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.1-rc.0,Thursday,11,FALSE,,,,Other
seed-design,201347606,@seed-design/css@0.0.1-rc.1,@seed-design/css@0.0.1-rc.1,2025-02-20T06:47:17Z,2025-02-21T00:47:17+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   14c9983: change package.json exports map
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1-rc.1,Thursday,15,FALSE,,,,Other
seed-design,201347611,@seed-design/codemod@0.0.12-rc.3,@seed-design/codemod@0.0.12-rc.3,2025-02-20T06:47:20Z,2025-02-21T00:47:20+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   14c9983: change package.json exports map
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.3,Thursday,15,FALSE,,,,Other
seed-design,201331247,@seed-design/codemod@0.0.12-rc.2,@seed-design/codemod@0.0.12-rc.2,2025-02-20T03:38:17Z,2025-02-20T21:38:17+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   9f40190: remove run
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.2,Thursday,12,FALSE,,,,Other
seed-design,201327330,@seed-design/codemod@0.0.12-rc.1,@seed-design/codemod@0.0.12-rc.1,2025-02-20T03:25:04Z,2025-02-20T21:25:04+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   2612bf7: remove require
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.1,Thursday,12,FALSE,,,,Other
seed-design,201324477,@seed-design/codemod@0.0.12-rc.0,@seed-design/codemod@0.0.12-rc.0,2025-02-20T02:57:59Z,2025-02-20T20:57:59+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   f83bbf8: migration index, codemod (vars, tailwind)
-   Updated dependencies [",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.12-rc.0,Thursday,11,FALSE,,,,Other
seed-design,200977605,@seed-design/stackflow@0.0.1-rc.0,@seed-design/stackflow@0.0.1-rc.0,2025-02-18T17:14:22Z,2025-02-19T11:14:22+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200981151,@seed-design/react@0.0.1-rc.1,@seed-design/react@0.0.1-rc.1,2025-02-18T17:29:03Z,2025-02-19T11:29:03+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   6ee6544: re-export stylesheet from @seed-design/css package.
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.1,Wednesday,2,FALSE,,,,Other
seed-design,200977616,@seed-design/react@0.0.1-rc.0,@seed-design/react@0.0.1-rc.0,2025-02-18T17:14:25Z,2025-02-19T11:14:25+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977572,@seed-design/react-toggle@0.0.1-rc.0,@seed-design/react-toggle@0.0.1-rc.0,2025-02-18T17:14:13Z,2025-02-19T11:14:13+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977561,@seed-design/react-text-field@0.0.1-rc.0,@seed-design/react-text-field@0.0.1-rc.0,2025-02-18T17:14:10Z,2025-02-19T11:14:10+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977552,@seed-design/react-tabs@0.0.1-rc.0,@seed-design/react-tabs@0.0.1-rc.0,2025-02-18T17:14:07Z,2025-02-19T11:14:07+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977535,@seed-design/react-switch@0.0.1-rc.0,@seed-design/react-switch@0.0.1-rc.0,2025-02-18T17:14:04Z,2025-02-19T11:14:04+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977585,@seed-design/react-snackbar@0.0.1-rc.0,@seed-design/react-snackbar@0.0.1-rc.0,2025-02-18T17:14:16Z,2025-02-19T11:14:16+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977521,@seed-design/react-segmented-control@0.0.1-rc.0,@seed-design/react-segmented-control@0.0.1-rc.0,2025-02-18T17:14:01Z,2025-02-19T11:14:01+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977510,@seed-design/react-radio-group@0.0.1-rc.0,@seed-design/react-radio-group@0.0.1-rc.0,2025-02-18T17:13:58Z,2025-02-19T11:13:58+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977499,@seed-design/react-pull-to-refresh@0.0.1-rc.0,@seed-design/react-pull-to-refresh@0.0.1-rc.0,2025-02-18T17:13:56Z,2025-02-19T11:13:56+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977486,@seed-design/react-progress@0.0.1-rc.0,@seed-design/react-progress@0.0.1-rc.0,2025-02-18T17:13:52Z,2025-02-19T11:13:52+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977476,@seed-design/react-popover@0.0.1-rc.0,@seed-design/react-popover@0.0.1-rc.0,2025-02-18T17:13:49Z,2025-02-19T11:13:49+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977456,@seed-design/react-dialog@0.0.1-rc.0,@seed-design/react-dialog@0.0.1-rc.0,2025-02-18T17:13:43Z,2025-02-19T11:13:43+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977446,@seed-design/react-checkbox@0.0.1-rc.0,@seed-design/react-checkbox@0.0.1-rc.0,2025-02-18T17:13:40Z,2025-02-19T11:13:40+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977595,@seed-design/react-avatar@0.0.1-rc.0,@seed-design/react-avatar@0.0.1-rc.0,2025-02-18T17:14:19Z,2025-02-19T11:14:19+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
-   Updated dependencies
    -   @seed-desig",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,200977466,@seed-design/css@0.0.1-rc.0,@seed-design/css@0.0.1-rc.0,2025-02-18T17:13:46Z,2025-02-19T11:13:46+09:00,TRUE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   Seed Design V3 release candidate
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.1-rc.0,Wednesday,2,FALSE,,,,Other
seed-design,138847335,@seed-design/stylesheet@1.0.4,@seed-design/stylesheet@1.0.4,2024-01-29T04:00:36Z,2024-01-29T22:00:36+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   cf271ad: sync design token
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stylesheet%401.0.4,Monday,13,FALSE,1,0,4,ScopedPackage
seed-design,114438677,@seed-design/react-theming@2.1.4,@seed-design/react-theming@2.1.4,2023-07-31T06:36:20Z,2023-08-01T00:36:20+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   ee35c53: change `@seed-design/design-token` version
",0,0,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-theming%402.1.4,Monday,15,FALSE,2,1,4,ScopedPackage
seed-design,112454829,gatsby-plugin-seed-design@0.2.7,gatsby-plugin-seed-design@0.2.7,2023-07-17T08:03:28Z,2023-07-18T02:03:28+09:00,FALSE,FALSE,github-actions[bot],41898282,"### Patch Changes

-   940192b: change dependencies
",0,0,https://github.com/daangn/seed-design/releases/tag/gatsby-plugin-seed-design%400.2.7,Monday,17,FALSE,,,,Other
